Mode,Mode_Int,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,LEFT_EYE_INNER_x,LEFT_EYE_INNER_y,LEFT_EYE_INNER_z,LEFT_EYE_INNER_vis,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_z,LEFT_EYE_vis,LEFT_EYE_OUTER_x,LEFT_EYE_OUTER_y,LEFT_EYE_OUTER_z,LEFT_EYE_OUTER_vis,RIGHT_EYE_INNER_x,RIGHT_EYE_INNER_y,RIGHT_EYE_INNER_z,RIGHT_EYE_INNER_vis,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_z,RIGHT_EYE_vis,RIGHT_EYE_OUTER_x,RIGHT_EYE_OUTER_y,RIGHT_EYE_OUTER_z,RIGHT_EYE_OUTER_vis,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_z,LEFT_EAR_vis,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_z,RIGHT_EAR_vis,MOUTH_LEFT_x,MOUTH_LEFT_y,MOUTH_LEFT_z,MOUTH_LEFT_vis,MOUTH_RIGHT_x,MOUTH_RIGHT_y,MOUTH_RIGHT_z,MOUTH_RIGHT_vis,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_vis,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_vis,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_vis,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_vis,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_vis,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_vis,LEFT_PINKY_x,LEFT_PINKY_y,LEFT_PINKY_z,LEFT_PINKY_vis,RIGHT_PINKY_x,RIGHT_PINKY_y,RIGHT_PINKY_z,RIGHT_PINKY_vis,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_vis,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_vis,LEFT_THUMB_x,LEFT_THUMB_y,LEFT_THUMB_z,LEFT_THUMB_vis,RIGHT_THUMB_x,RIGHT_THUMB_y,RIGHT_THUMB_z,RIGHT_THUMB_vis,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
sitting,0,-1.0944536924362185,0.7285996079444885,-1.1615225076675415,0.8658366203308105,-1.0083258152008057,0.5848046541213989,-1.2570743560791016,0.8616002798080444,-0.9729114770889282,0.6004467010498047,-1.2580240964889526,0.8777251243591309,-0.937108039855957,0.6186978816986084,-1.2587711811065674,0.8777063488960266,-1.083152174949646,0.5451782941818237,-1.1256142854690552,0.8523126244544983,-1.107458472251892,0.5315260887145996,-1.1255019903182983,0.8553906083106995,-1.131424903869629,0.5184945464134216,-1.1275006532669067,0.8393261432647705,-0.8515926003456116,0.7460571527481079,-1.1178860664367676,0.888858437538147,-1.1314817667007446,0.5908647775650024,-0.3779352009296417,0.8528095483779907,-1.045510172843933,0.86003178358078,-1.0162218809127808,0.8372644782066345,-1.1482871770858765,0.8604362607002258,-0.8456717133522034,0.8246198296546936,-0.4827638864517212,1.377749800682068,-1.060781955718994,0.8247181177139282,-1.4182993173599243,1.3918932676315308,0.0522042103111743,0.7232428789138794,0.0813754498958587,2.808344841003418,-1.1526495218276978,0.4164955615997314,-0.9609910845756532,2.9101898670196533,0.730839192867279,0.2649540603160858,0.0021353182382881,3.4205880165100098,-1.3075053691864014,0.4406807124614715,-1.0036128759384155,3.4174904823303223,0.5453675985336304,0.2971712052822113,0.017343757674098,3.604848623275757,-1.4398983716964722,0.4445082247257232,-1.0109037160873413,3.586491584777832,0.4064425826072693,0.3041577041149139,-0.0223127901554107,3.409991502761841,-1.5272748470306396,0.4634484350681305,-1.0582857131958008,3.4427356719970703,0.188863068819046,0.3220121264457702,-0.0737808644771575,3.3463168144226074,-1.352973461151123,0.4584944248199463,-1.0285507440567017,3.379735946655273,0.4136195182800293,0.3189271092414856,-0.5038470029830933,3.994354724884033,-0.456132560968399,0.3304980099201202,-1.1608787775039673,4.0176873207092285,0.4665915071964264,0.3195171654224396,-0.4137529134750366,3.062163114547729,-0.5450749397277832,0.2340492308139801,-1.4590877294540403,3.288382768630981,-0.0661413669586181,0.19475819170475,-0.5064055919647217,4.527669429779053,1.384673237800598,0.1280059516429901,-0.6744203567504883,4.334774494171143,1.5852785110473633,0.1253468692302703,-0.5110644102096558,4.799563407897949,1.5848063230514526,0.1301587671041488,-0.563461422920227,4.401162624359131,1.758528232574463,0.1397381275892257,-0.5501169562339783,4.835573196411133,0.5926225781440735,0.1289881020784378,-0.5548218488693237,4.795247554779053,1.2294632196426392,0.1228754147887229
sitting,0,0.5616278648376465,0.5718196630477905,-1.6008917093276978,0.8485187888145447,0.6117972731590271,0.6269782781600952,-1.5825637578964231,0.8707336783409119,0.6160023808479309,0.6569122076034546,-1.5823460817337036,0.8798809051513672,0.621217668056488,0.6832031607627869,-1.5823487043380735,0.8700127005577087,0.614766001701355,0.490212082862854,-1.5992077589035034,0.8621973395347595,0.6174509525299072,0.4561097919940948,-1.5993415117263794,0.8593252301216125,0.6202467083930969,0.4312136173248291,-1.599311590194702,0.8437961339950562,0.6393046975135803,0.7158912420272827,-1.2535523176193235,0.8737252354621887,0.6359836459159851,0.3645770251750946,-1.328890323638916,0.8731606602668762,0.51766037940979,0.6267685890197754,-1.4511301517486572,0.8998720049858093,0.5193576216697693,0.5122951865196228,-1.4725557565689087,0.9013404846191406,0.5543228983879089,0.6817850470542908,-0.8150396347045898,0.9231830835342408,0.5393920540809631,0.2329539358615875,-1.089340329170227,0.8698094487190247,0.4317992925643921,0.7527546882629395,-0.4728623330593109,0.5420452952384949,0.3655112385749817,0.2627227902412414,-1.1944565773010254,0.4540414810180664,0.3519617319107055,0.7731362581253052,-0.5217010974884033,0.5682488679885864,0.3241836428642273,0.5771435499191284,-1.4933379888534546,0.5559870600700378,0.3145841956138611,0.7924404740333557,-0.5496980547904968,0.568394124507904,0.2636294960975647,0.6520005464553833,-1.603995680809021,0.567775547504425,0.3401287794113159,0.7837440967559814,-0.6017745137214661,0.5808636546134949,0.3104031085968017,0.6721879243850708,-1.5948492288589478,0.581583559513092,0.3516886830329895,0.7568557262420654,-0.5439223647117615,0.5737397074699402,0.322589099407196,0.6647371649742126,-1.4935550689697266,0.5742973685264587,0.2474645674228668,0.5568444728851318,0.0419920943677425,0.6473769545555115,0.2291763573884964,0.3209258913993835,-0.0412704274058342,0.6509498953819275,0.1795885860919952,0.7027073502540588,0.1985375583171844,0.3573917150497436,0.0978327840566635,0.3768545389175415,0.3749008476734161,0.2673351764678955,0.0938005596399307,0.6750934720039368,0.644012987613678,0.2341614365577697,0.0417066290974617,0.5362027883529663,0.7732003331184387,0.227743849158287,0.0761948600411415,0.6437068581581116,0.6812496185302734,0.26751908659935,0.0329283401370048,0.5575880408287048,0.8051006197929382,0.2671795487403869,0.0249880030751228,0.7310519218444824,0.552815854549408,0.2495711147785186,-0.0323049575090408,0.6147082448005676,0.6569674015045166,0.2454824298620224
sitting,0,0.5150997193782633,0.42403235149328145,-0.55396446557106,0.8923660342501447,0.5213773557778438,0.39319438776821947,-0.5593061663041208,0.9013179059275647,0.5270698169964838,0.39097970105812996,-0.5593914665097834,0.9049943892300735,0.5329602886266811,0.38838526084898495,-0.5596782984044041,0.905497837187955,0.5049735665744366,0.39655459857486347,-0.5569871969473769,0.8973787897830755,0.49901648250858194,0.3974731884712386,-0.5568511771939775,0.895036496352973,0.4931054818493493,0.39684057148874746,-0.5572599389412201,0.8942461211189532,0.5399846053634021,0.38939192764173286,-0.4200555603081547,0.90775006419525,0.48619978525654295,0.4021253513435469,-0.4063557880907664,0.9029181927139289,0.5284712416844427,0.44694142046379776,-0.4830218917739971,0.9046947293321255,0.5095558926018574,0.4522304307428184,-0.4778651049848802,0.9003123878109355,0.5995352219938405,0.48161479470931307,-0.33755903139818494,0.9141316180092444,0.45225088678000575,0.5189675859155807,-0.23856849092809237,0.9043775456134749,0.6433132866261377,0.6175492200238261,-0.3537720664212526,0.5539204444629411,0.4186915917404747,0.6627542293442295,-0.24528630921732866,0.4754329548733418,0.5828629635349876,0.6030686307970627,-0.38247145593758014,0.5413111976789833,0.4395423342467774,0.6400570294257188,-0.3207778992522737,0.5116096669937261,0.5702547762018717,0.604432937350541,-0.43734946318139184,0.5259243784735976,0.44258370952530796,0.6423839791165278,-0.36194416678975405,0.49480627213883027,0.56148692180851,0.5785859391322854,-0.428546144815173,0.5393869832199443,0.44203447983544203,0.6244211875795663,-0.3790813658396592,0.5064163177130291,0.5636741729728036,0.5844143842261674,-0.38303482017331114,0.5326088786290598,0.4447345965703222,0.6252709600564427,-0.33411995517770576,0.5024893770440655,0.6176732659846489,0.8946059384042092,-0.04819777568487615,0.6510036898282366,0.5187128999614145,0.9155419081446062,0.04933507658503739,0.6531274393545489,0.6305369718783107,0.9783646738239384,0.10220922946326425,0.37907339405754337,0.5042105216261992,0.9900171587889399,0.21333288941484987,0.3670242915720878,0.6252705454479586,1.1899177601328998,0.653658096955351,0.25133792307851605,0.5619583499239229,1.1935941862617856,0.6398946418555945,0.2609864442947835,0.6250064476197379,1.217492538380241,0.7013756021928124,0.26443344845361555,0.5714684651343587,1.2158530568764316,0.6811017924036917,0.28346793601680526,0.6187779618579865,1.2640791334512071,0.48951510877176607,0.2521798734197343,0.5718577593137698,1.2679831147858156,0.4605365468441901,0.2556392697584673
sitting,0,1.1054612398147583,0.578077495098114,-0.5644485354423523,0.8743008971214294,1.1519970893859863,0.5828791856765747,-0.5917237997055054,0.9002238512039185,1.1687355041503906,0.5640566945075989,-0.5924076437950134,0.9032558798789978,1.1849892139434814,0.5474823713302612,-0.5931103825569153,0.9022131562232972,1.1003774404525757,0.572372555732727,-0.5686454176902771,0.9003817439079285,1.0806443691253662,0.5399937629699707,-0.5687081217765808,0.8967959880828857,1.060670018196106,0.5165054202079773,-0.570436954498291,0.8925025463104248,1.1739002466201782,0.4180216193199157,-0.5582892894744873,0.905964970588684,1.0024343729019165,0.4342185258865356,-0.4264726340770721,0.9046068787574768,1.0888733863830566,0.5945221185684204,-0.5362711548805237,0.9140350222587584,1.0341122150421145,0.6577459573745728,-0.5009788870811462,0.9152877926826476,1.2052847146987915,0.5556371212005615,-0.6040073037147522,0.9564125537872314,0.6504539251327515,0.5505032539367676,-0.1898358315229416,0.9444586038589478,1.1523325443267822,0.7779330611228943,-0.7190912365913391,0.6046850085258484,0.403093934059143,0.6396004557609558,-0.2991158068180084,0.5527840256690979,1.1193084716796875,0.5374361276626587,-0.9864682555198668,0.6123543977737427,0.7414802312850952,0.4461755156517029,-0.509848952293396,0.6465847492218018,1.1134806871414185,0.4975712895393371,-1.0937360525131226,0.5895680785179138,0.8047878742218018,0.4286988079547882,-0.5744465589523315,0.6329091787338257,1.1861076354980469,0.4531392157077789,-1.0668303966522217,0.5998024344444275,0.88932865858078,0.3403337299823761,-0.6084592342376709,0.6362022161483765,1.1696230173110962,0.4796257317066192,-0.989062488079071,0.598067045211792,0.8662195205688477,0.3501642644405365,-0.5479990243911743,0.6320731043815613,0.2853233516216278,1.2845737934112549,-0.1310952007770538,0.797672688961029,0.079899787902832,1.291197419166565,0.1316667348146438,0.7963680624961853,0.0932805091142654,1.5704679489135742,-0.1948350667953491,0.4793024957180023,0.0200728680938482,1.3439269065856934,0.7270956635475159,0.4568384289741516,-0.3622380793094635,2.006922721862793,1.1457246541976929,0.35506471991539,-0.4705311357975006,2.078794479370117,1.3385684490203855,0.3524567186832428,-0.3856993615627289,2.0563642978668213,1.234534740447998,0.371228963136673,-0.499932587146759,2.193894624710083,1.3907445669174194,0.3980957567691803,-0.6884246468544006,2.3118064403533936,1.040715575218201,0.3326573669910431,-0.8507190346717834,2.3152883052825928,1.146811604499817,0.3410136699676513
sitting,0,0.1345430612564087,0.2809355556964874,-0.0045221983455121,0.92801171541214,0.1199636161327362,0.2579997777938843,-0.0238196551799774,0.929188907146454,0.1231243014335632,0.2517602741718292,-0.0234977826476097,0.937803328037262,0.1269256174564361,0.2450667321681976,-0.023485817015171,0.9366406202316284,0.1124137938022613,0.2692545652389526,0.025370905175805,0.9285632371902466,0.1099773049354553,0.271400511264801,0.0256368089467287,0.9269444942474364,0.1074890494346618,0.2735411524772644,0.0257395226508378,0.9198360443115234,0.1506223380565643,0.2237497568130493,0.0214600823819637,0.9487570524215698,0.1214025020599365,0.2556688189506531,0.2411993741989135,0.9265257120132446,0.1639362871646881,0.278930127620697,0.0190092008560895,0.938546359539032,0.1541254520416259,0.2929668426513672,0.0818756520748138,0.9279645681381226,0.2423641085624694,0.2700486183166504,-0.1410933434963226,0.9743083715438844,0.2554085254669189,0.2945173680782318,0.4491862654685974,0.9578588604927064,0.2213950753211975,0.4271834790706634,-0.3009751737117767,0.6779715418815613,0.3615208268165588,0.404968112707138,0.4937433004379272,0.5266108512878418,0.0877657607197761,0.3500715494155884,-0.1529159098863601,0.6601637601852417,0.4169722199440002,0.4871247112751007,0.3300075531005859,0.5334729552268982,0.0472578667104244,0.3412307500839233,-0.1692435145378112,0.6256062984466553,0.4444581568241119,0.5196026563644409,0.3254011571407318,0.4896440804004669,0.0498780012130737,0.32362100481987,-0.1794423311948776,0.6355113387107849,0.4438977837562561,0.505461573600769,0.2884780466556549,0.4918310642242431,0.0738978683948516,0.3186923265457153,-0.1524778455495834,0.6254509687423706,0.4374327659606933,0.4906350374221802,0.3094099164009094,0.4781928956508636,0.5268144011497498,0.4312924444675445,-0.1902534365653991,0.6956934332847595,0.5096233487129211,0.4540287852287292,0.1891623139381408,0.7001492977142334,0.3116947412490845,0.6583809852600098,-0.2540359199047088,0.5451889038085938,0.3187826871871948,0.6634926795959473,0.2466034591197967,0.4497147798538208,0.6500710248947144,0.683019757270813,-0.247977465391159,0.3661294281482696,0.6142081618309021,0.6674470901489258,0.2133872658014297,0.3506060242652893,0.6853708028793335,0.6509202122688293,-0.2322847545146942,0.3589454889297485,0.6582508683204651,0.6328848004341125,0.2116325497627258,0.3555376529693603,0.7464924454689026,0.8071813583374023,-0.1712842285633087,0.3578732907772064,0.703464925289154,0.7335039377212524,0.2238127291202545,0.3441399037837982
sitting,0,0.5150997193782633,0.42403235149328145,-0.5539644655710599,0.8923660342501447,0.5213773557778437,0.39319438776821947,-0.5593061663041208,0.9013179059275646,0.5270698169964838,0.3909797010581299,-0.5593914665097834,0.9049943892300735,0.5329602886266811,0.38838526084898495,-0.5596782984044041,0.905497837187955,0.5049735665744366,0.39655459857486347,-0.5569871969473769,0.8973787897830755,0.4990164825085819,0.39747318847123864,-0.5568511771939774,0.895036496352973,0.49310548184934916,0.39684057148874746,-0.5572599389412201,0.8942461211189532,0.5399846053634022,0.3893919276417329,-0.4200555603081547,0.9077500641952502,0.48619978525654295,0.4021253513435469,-0.4063557880907664,0.9029181927139288,0.5284712416844427,0.44694142046379776,-0.4830218917739971,0.9046947293321255,0.5095558926018573,0.4522304307428184,-0.4778651049848802,0.9003123878109356,0.5995352219938405,0.48161479470931307,-0.33755903139818494,0.9141316180092445,0.45225088678000563,0.5189675859155808,-0.2385684909280924,0.904377545613475,0.6433132866261377,0.617549220023826,-0.35377206642125264,0.5539204444629412,0.4186915917404747,0.6627542293442295,-0.24528630921732866,0.4754329548733417,0.5828629635349876,0.6030686307970627,-0.38247145593758014,0.5413111976789833,0.4395423342467774,0.6400570294257187,-0.3207778992522737,0.5116096669937261,0.5702547762018717,0.6044329373505412,-0.43734946318139184,0.5259243784735977,0.44258370952530796,0.6423839791165277,-0.36194416678975405,0.4948062721388303,0.56148692180851,0.5785859391322854,-0.428546144815173,0.5393869832199442,0.442034479835442,0.6244211875795663,-0.37908136583965923,0.5064163177130291,0.5636741729728036,0.5844143842261674,-0.3830348201733112,0.5326088786290598,0.4447345965703222,0.6252709600564427,-0.33411995517770576,0.5024893770440655,0.6176732659846489,0.8946059384042092,-0.04819777568487614,0.6510036898282366,0.5187128999614145,0.9155419081446061,0.04933507658503739,0.653127439354549,0.6305369718783107,0.9783646738239382,0.10220922946326425,0.3790733940575434,0.5042105216261993,0.99001715878894,0.21333288941484987,0.36702429157208777,0.6252705454479586,1.1899177601328998,0.653658096955351,0.251337923078516,0.5619583499239229,1.1935941862617856,0.6398946418555946,0.26098644429478346,0.6250064476197379,1.2174925383802409,0.7013756021928123,0.2644334484536156,0.5714684651343587,1.2158530568764316,0.6811017924036917,0.2834679360168053,0.6187779618579865,1.2640791334512074,0.48951510877176607,0.2521798734197343,0.5718577593137698,1.2679831147858156,0.4605365468441901,0.2556392697584673
sitting,0,0.2127336710691452,0.6039849519729614,-1.4551633596420288,0.8157975673675537,0.0852041020989418,0.6177390217781067,-1.5617890357971191,0.8522013425827026,0.0364615991711616,0.5656114220619202,-1.5627552270889282,0.8575023412704468,0.0424041636288166,0.5740704536437988,-1.563996195793152,0.8565098643302917,0.076777845621109,0.6096662282943726,-1.505520224571228,0.8448185324668884,0.0175471883267164,0.6220039129257202,-1.5058902502059937,0.8350175023078918,0.0154879661276936,0.6202448010444641,-1.5080723762512207,0.8235366344451904,0.1070865541696548,0.6758495569229126,-1.5663686990737915,0.8729736804962158,0.0232928954064846,0.6490811109542847,-1.3322055339813232,0.8575302958488464,0.1488838940858841,0.7206414341926575,-1.409501075744629,0.9059303998947144,0.257361352443695,0.7508557438850403,-1.3368622064590454,0.905501425266266,0.668884813785553,0.8481556177139282,-1.312808632850647,0.9357770681381226,0.3812029063701629,1.2830791473388672,-1.4946672916412354,0.8768872022628784,1.4270963668823242,1.499799132347107,-1.1316001415252686,0.5201058983802795,1.0659193992614746,1.957361459732056,-0.0583514459431171,0.3701339662075043,0.7647654414176941,0.93073707818985,-1.0196937322616575,0.5161921381950378,0.7212578654289246,1.7724952697753906,0.1437696516513824,0.4037188291549682,0.6139017343521118,0.8723626136779785,-1.071176528930664,0.5172709226608276,0.7223470211029053,1.8017085790634155,0.1604204475879669,0.4157069623470306,0.2899143099784851,0.6782429814338684,-1.0067297220230105,0.5336452722549438,0.6305944919586182,1.6877226829528809,-0.0070223985239863,0.4345293343067169,0.5219273567199707,0.7030852437019348,-0.9736666679382324,0.5262936949729919,0.6266868710517883,1.6733142137527466,0.0726504698395729,0.4325752258300781,1.7839020490646362,3.41123628616333,-0.1760623753070831,0.7796860933303833,1.5470727682113647,2.9976840019226074,0.179549440741539,0.7772278785705566,2.490686178207397,3.2651076316833496,1.5256028175354004,0.3575197756290436,2.129629611968994,3.2442052364349365,1.2524365186691284,0.321987509727478,3.237628936767578,3.973976612091065,2.3485841751098637,0.229990929365158,3.0142033100128174,3.975924491882324,2.4042418003082275,0.2878279387950897,3.373112678527832,4.053313255310059,2.481039762496948,0.2419845014810562,3.140254020690918,4.053148746490479,2.517927885055542,0.307515799999237,3.479457378387451,4.279706001281738,2.197592258453369,0.2440477758646011,3.3279576301574707,4.36622428894043,2.14939284324646,0.2820020318031311
sitting,0,0.5150997193782633,0.4240323514932815,-0.5539644655710599,0.8923660342501448,0.5213773557778437,0.39319438776821947,-0.5593061663041208,0.9013179059275646,0.5270698169964838,0.39097970105812996,-0.5593914665097834,0.9049943892300736,0.5329602886266812,0.38838526084898495,-0.5596782984044041,0.9054978371879551,0.5049735665744365,0.39655459857486347,-0.5569871969473769,0.8973787897830754,0.49901648250858194,0.3974731884712386,-0.5568511771939774,0.8950364963529729,0.4931054818493492,0.3968405714887474,-0.5572599389412201,0.8942461211189531,0.5399846053634021,0.38939192764173286,-0.42005556030815466,0.9077500641952501,0.4861997852565429,0.4021253513435469,-0.40635578809076645,0.9029181927139289,0.5284712416844427,0.44694142046379776,-0.4830218917739971,0.9046947293321255,0.5095558926018573,0.45223043074281843,-0.4778651049848802,0.9003123878109356,0.5995352219938406,0.4816147947093131,-0.33755903139818494,0.9141316180092445,0.45225088678000563,0.5189675859155808,-0.23856849092809237,0.9043775456134749,0.6433132866261377,0.6175492200238261,-0.35377206642125264,0.5539204444629412,0.4186915917404747,0.6627542293442295,-0.24528630921732864,0.4754329548733418,0.5828629635349876,0.6030686307970627,-0.38247145593758014,0.5413111976789833,0.4395423342467774,0.6400570294257188,-0.3207778992522737,0.5116096669937261,0.5702547762018718,0.6044329373505412,-0.43734946318139184,0.5259243784735977,0.442583709525308,0.6423839791165278,-0.36194416678975405,0.4948062721388302,0.5614869218085101,0.5785859391322854,-0.42854614481517306,0.5393869832199443,0.442034479835442,0.6244211875795663,-0.3790813658396592,0.5064163177130291,0.5636741729728036,0.5844143842261673,-0.38303482017331114,0.5326088786290598,0.44473459657032227,0.6252709600564427,-0.33411995517770576,0.5024893770440655,0.6176732659846489,0.8946059384042093,-0.04819777568487614,0.6510036898282365,0.5187128999614145,0.9155419081446062,0.04933507658503739,0.653127439354549,0.6305369718783107,0.9783646738239383,0.10220922946326425,0.37907339405754337,0.5042105216261992,0.9900171587889398,0.21333288941484987,0.36702429157208777,0.6252705454479586,1.1899177601329,0.653658096955351,0.25133792307851605,0.5619583499239229,1.1935941862617856,0.6398946418555946,0.2609864442947835,0.6250064476197379,1.2174925383802409,0.7013756021928124,0.2644334484536156,0.5714684651343587,1.2158530568764316,0.6811017924036917,0.2834679360168053,0.6187779618579865,1.2640791334512074,0.48951510877176607,0.2521798734197343,0.5718577593137698,1.2679831147858154,0.4605365468441901,0.25563926975846735
sitting,0,0.6073983311653137,0.6953172087669373,-2.804764986038208,0.7791271805763245,0.7023040056228638,0.3877280056476593,-2.9294240474700928,0.8121812343597412,0.7325381636619568,0.3814082145690918,-2.929614305496216,0.8207191228866577,0.8901568651199341,0.2790807783603668,-2.9300754070281982,0.8201939463615417,0.6048678159713745,0.4095567464828491,-2.9636948108673096,0.8031534552574158,0.5461751818656921,0.439933717250824,-2.963594436645508,0.8004693388938904,0.4759367704391479,0.4787040948867798,-2.965417623519897,0.7967007756233215,0.6883997321128845,0.5967236161231995,-2.691492795944214,0.8381415605545044,0.4254456758499145,0.8048626780509949,-2.876791477203369,0.8259267210960388,0.7472628951072693,0.784548819065094,-2.585736989974976,0.8513390421867371,0.6467874646186829,0.8518966436386108,-2.646897077560425,0.8398627042770386,0.9429280161857604,0.9856573939323424,-2.3281726837158203,0.9152544140815736,0.3528658151626587,1.4860403537750244,-2.0704050064086914,0.8559783101081848,1.5649499893188477,1.0965962409973145,-2.256094217300415,0.5135388374328613,0.7478800415992737,1.9648784399032595,-1.1212222576141355,0.3000797927379608,1.1117693185806274,0.7917272448539734,-1.908645868301392,0.5217350125312805,1.088602900505066,1.8868688344955444,0.065729446709156,0.3889961540699005,0.931606650352478,0.7777913212776184,-1.945146441459656,0.517808735370636,1.1736221313476562,1.9279048442840576,0.1038160920143127,0.4018147587776184,0.9854446649551392,0.4467122256755829,-1.8801548480987549,0.535290002822876,1.0575745105743408,1.9024392366409304,0.0181247927248477,0.421760082244873,0.9712343215942384,0.6575972437858582,-1.8748770952224727,0.5304368734359741,1.033442497253418,1.8756015300750728,0.0461405292153358,0.4219533503055572,1.4296292066574097,2.721508741378784,-0.2744125425815582,0.5671788454055786,0.9934414625167848,2.9565608501434326,0.2832995355129242,0.5554758906364441,1.4143128395080566,2.2385833263397217,1.5442299842834473,0.3245293200016022,0.9433462619781494,2.5508103370666504,2.319885492324829,0.2699688971042633,1.7245019674301147,2.465540647506714,4.998860836029053,0.1725412458181381,1.389675259590149,2.2516815662384038,5.162657737731934,0.1787521839141845,1.672321081161499,2.514108896255493,5.291693210601807,0.1845923066139221,1.4386584758758545,2.2309887409210205,5.446707725524902,0.1956416368484497,2.0530734062194824,2.5618958473205566,4.722585201263428,0.164924070239067,1.413490891456604,2.233073472976685,5.093601226806641,0.1597832888364792
sitting,0,0.6350060701370239,0.4704756736755371,-0.3300404548645019,0.9562687277793884,0.6017367839813232,0.404234915971756,-0.3018430173397064,0.961048185825348,0.6014078259468079,0.4058265388011932,-0.3019703924655914,0.9639165997505188,0.6017109155654907,0.4029501080513,-0.3034354448318481,0.9642162322998048,0.5744092464447021,0.4066181778907776,-0.4755221009254455,0.9588083624839784,0.5710867643356323,0.417631447315216,-0.4758018553256988,0.9569825530052184,0.5487540364265442,0.4196736514568329,-0.4772814810276031,0.9543094038963318,0.579390287399292,0.4298641681671142,-0.0559453032910823,0.967759132385254,0.5588669180870056,0.4862680733203888,-0.5580039024353027,0.961438536643982,0.6530410051345825,0.5458115339279175,-0.0678252577781677,0.9584081172943116,0.6302962303161621,0.5492688417434692,-0.3787823915481567,0.9426745772361756,0.7218582630157471,0.7609592080116272,0.1381162852048874,0.9432260394096376,0.5004288554191589,0.8757606744766235,-0.6192389726638794,0.8948186635971069,0.936726450920105,1.136961579322815,0.1594990491867065,0.5543310046195984,0.49266517162323,1.458382487297058,-0.7032748460769653,0.312081903219223,0.8234376907348633,0.8443863987922668,0.0762747675180435,0.477768063545227,0.4494107961654663,1.5865615606307983,-0.7910685539245605,0.3256689608097076,0.8101908564567566,0.852129340171814,0.0464764684438705,0.4595609903335571,0.431533545255661,1.6509004831314087,-0.8570290207862854,0.3288698494434356,0.7952436208724976,0.8252473473548889,0.0961772203445434,0.4710307717323303,0.4394537210464477,1.6266897916793823,-0.9096948504447936,0.3410903811454773,0.7911115884780884,0.8098504543304443,0.0795507282018661,0.4607001841068268,0.4437938928604126,1.604621648788452,-0.8236719965934753,0.3392399549484253,0.7537092566490173,1.9186304807662964,0.1937467455863952,0.3526965975761413,0.5421071648597717,1.938549280166626,-0.1910812556743621,0.32951620221138,0.7426519989967346,2.7739620208740234,0.5433797836303711,0.2892351448535919,0.4835359454154968,2.8254294395446777,0.084377072751522,0.1841476857662201,0.7422309517860413,3.615915536880493,1.287135362625122,0.1151770129799842,0.4842985868453979,3.680739164352417,0.5087956190109253,0.0881463810801506,0.7104175686836243,3.7454991340637207,1.337506890296936,0.1213199645280838,0.4441838562488556,3.807051420211792,0.5461643934249878,0.1002799123525619,0.8768101334571838,3.779257535934448,0.8914890289306641,0.1172252148389816,0.6479058265686035,3.854076147079468,0.0361365564167499,0.0899377837777137
